VBELN,POSNR,MATNR,KWMENG,NETWR
2000006367,10,MAT-000569,41,50842.87
2000006311,20,MAT-000746,5,3059.85
2000003206,10,MAT-000144,68,123184.04
2000007082,30,MAT-000045,70,85960.7
2000003373,10,MAT-000844,100,130525.0
2000004485,30,MAT-000789,79,146447.04
2000007465,20,MAT-000962,89,10643.51
2000001754,10,MAT-000998,11,8146.38
2000006409,20,MAT-000552,64,101284.48
2000008803,50,MAT-000676,46,88768.04
2000000427,20,MAT-000570,34,25304.5
2000007664,10,MAT-000974,7,-5878.81
2000005839,20,MAT-000146,53,34286.23
2000000731,20,MAT-000003,79,53708.94
2000006587,20,MAT-000466,86,31398.6
2000001741,20,MAT-000070,41,74637.22
2000003940,40,MAT-000942,63,119580.3
2000005576,40,MAT-000701,64,29065.6
2000007751,40,MAT-000912,100,104984.0
2000007950,20,MAT-000554,27,29940.03
2000006888,50,MAT-000724,17,25481.64
2000006881,10,MAT-000531,21,2449.02
2000007699,40,MAT-000800,55,16375.7
2000002302,30,MAT-000642,25,37650.0
2000000159,10,MAT-000786,4,7061.64
2000007400,20,MAT-000912,5,389.2
2000001577,10,MAT-000546,78,148712.46
2000007967,40,MAT-000480,32,43801.6
2000008652,10,MAT-000936,72,34014.96
2000004561,30,MAT-000464,25,16170.0
2000002665,50,MAT-000460,24,37074.96
2000005358,40,MAT-000032,73,68914.19
2000008122,40,MAT-000819,4,3737.48
2000005015,10,MAT-000485,81,27776.52
2000009443,30,MAT-000509,19,5914.89
2000003633,20,MAT-000442,42,41606.04
2000008951,10,MAT-000028,3,1135.92
2000008963,30,MAT-000438,26,42860.74
2000004935,40,MAT-000311,86,15786.16
2000002205,30,MAT-000342,88,57653.2
2000009181,10,MAT-000041,68,126002.64
2000001748,20,MAT-000643,89,101802.65
2000000910,20,MAT-000221,56,
2000008913,10,MAT-000729,4,2483.0
2000002103,20,MAT-000662,28,19703.88
2000000086,40,MAT-000334,32,51967.04
2000004111,50,MAT-000473,29,50185.08
2000000394,10,MAT-000146,94,44667.86
2000001887,40,MAT-000012,12,9944.52
2000005393,40,MAT-000394,76,115089.84
2000002800,20,MAT-000901,14,
2000008357,30,MAT-000832,9,17663.76
2000004419,30,MAT-000837,12,17654.28
2000008945,20,MAT-000759,27,43429.23
2000005592,10,MAT-000291,63,116273.43
2000002187,20,MAT-000056,36,40618.08
2000009992,30,MAT-000402,25,8843.75
2000003355,20,MAT-000292,71,31503.41
2000006120,10,MAT-000107,37,62486.34
2000005960,10,MAT-000410,24,635.52
2000003387,40,MAT-000234,75,31063.5
2000001628,10,MAT-000540,61,25098.45
2000006787,30,MAT-000245,98,84320.18
2000002491,10,MAT-000789,27,44521.38
2000000685,10,MAT-000097,82,50916.26
2000009419,10,MAT-000156,17,20002.2
2000008429,10,MAT-000194,58,26427.12
2000002058,30,MAT-000862,31,31000.0
2000007948,10,MAT-000902,17,17828.41
2000002895,30,MAT-000314,4,3037.16
2000000430,10,MAT-000341,13,18694.0
2000003059,10,MAT-000567,53,95420.67
2000008588,50,MAT-000443,59,104263.03
2000000067,10,MAT-000857,58,57145.66
2000004137,10,MAT-000530,17,6512.87
2000004936,30,MAT-000380,78,76486.02
2000006646,30,MAT-000447,64,49105.28
2000007375,10,MAT-000249,21,1084.02
2000006550,20,MAT-000302,57,27591.42
2000003944,40,MAT-000438,30,32762.4
2000004984,40,MAT-000235,17,18615.17
2000008443,30,MAT-000121,54,71641.26
2000003090,40,MAT-000514,93,169831.02
2000000726,30,MAT-000560,80,40107.2
2000001319,40,MAT-000877,88,19730.48
2000006071,50,MAT-000005,21,12050.43
2000000781,20,MAT-000845,100,2810.0
2000008640,20,MAT-000437,64,66661.12
2000005272,10,MAT-000097,58,50441.44
2000001302,10,MAT-000486,86,101567.72
2000008954,30,MAT-000237,90,175289.4
2000002628,40,MAT-000777,47,58413.95
2000009585,20,MAT-000491,16,12585.6
2000006483,40,MAT-000749,25,47219.0
2000000453,20,MAT-000068,57,55219.32
2000002209,50,MAT-000095,45,53144.1
2000003549,30,MAT-000146,85,64217.5
2000001043,10,MAT-000571,85,31101.5
2000002617,10,MAT-000891,20,30360.4
2000000085,10,MAT-000690,26,36135.84
2000009723,30,MAT-000511,91,165417.98
2000006450,10,MAT-000732,88,
2000005541,30,MAT-000839,72,57010.32
2000001996,20,MAT-000160,92,-25898.92
2000007125,30,MAT-000191,54,47230.02
2000003516,50,MAT-000847,66,82886.1
2000000504,20,MAT-000157,35,23987.6
2000009723,20,MAT-000577,4,4043.16
2000003204,30,MAT-000409,8,
2000003276,10,MAT-000305,29,4703.51
2000004834,30,MAT-000667,84,59826.48
2000001526,20,MAT-000212,29,5073.84
2000009660,30,MAT-000812,41,74338.33
2000009670,10,MAT-000280,30,21195.3
2000000530,10,MAT-000357,96,158233.92
2000009480,10,MAT-000241,35,26110.7
2000002374,20,MAT-000594,88,83347.44
2000005103,20,MAT-000407,28,54006.12
2000005918,10,MAT-000524,16,2504.16
2000005143,20,MAT-000042,93,103904.25
2000002951,30,MAT-000514,36,43365.24
2000003118,20,MAT-000160,20,35901.4
2000006353,30,MAT-000179,57,15845.43
2000005925,10,MAT-000596,20,23048.6
2000006327,10,MAT-000770,80,65931.2
2000004591,20,MAT-000195,87,163814.04
2000002124,20,MAT-000515,15,26354.4
2000005056,20,MAT-000350,34,35139.68
2000000143,40,MAT-000901,87,164453.49
2000001160,10,MAT-000029,20,18868.8
2000001420,40,MAT-000253,5,7092.45
2000007018,40,MAT-000547,40,42264.0
2000001345,40,MAT-000434,28,51726.92
2000006630,50,MAT-000731,36,-48542.4
2000002018,40,MAT-000367,52,76978.72
2000008118,30,MAT-000378,10,13648.5
2000007521,20,MAT-000010,3,4329.45
2000003461,20,MAT-000690,100,94050.0
2000004775,30,MAT-000387,41,48026.99
2000008596,10,MAT-000874,77,144129.37
2000007720,10,MAT-000237,52,98588.36
2000000158,10,MAT-000908,71,139684.69
2000000329,50,MAT-000506,9,5783.85
2000006324,50,MAT-000901,96,128773.44
2000003523,20,MAT-000692,78,74312.94
2000003433,10,MAT-000429,96,88210.56
2000002359,10,MAT-000338,72,19715.04
2000002880,10,MAT-000145,42,55083.0
2000007724,30,MAT-000449,28,22984.08
2000001764,20,MAT-000937,67,
2000003764,50,MAT-000385,59,14289.8
2000005364,20,MAT-000386,9,3474.45
2000001183,10,MAT-000550,17,13331.06
2000004522,50,MAT-000505,33,52661.73
2000008957,10,MAT-000044,57,41579.22
2000001093,30,MAT-000086,85,84725.45
2000002831,40,MAT-000467,51,16278.18
2000004249,10,MAT-000590,41,61580.36
2000001970,10,MAT-000263,15,23738.25
2000004753,40,MAT-000541,59,80779.85
2000006543,20,MAT-000669,84,141090.6
2000006621,10,MAT-000274,33,-63647.76
2000009736,10,MAT-000309,64,82023.04
2000004971,20,MAT-000806,40,-50655.2
2000006942,30,MAT-000200,85,11100.15
2000005758,40,MAT-000379,28,15004.92
2000008775,20,MAT-000809,37,55926.61
2000007623,10,MAT-000352,4,1105.12
2000005145,10,MAT-000964,65,129044.5
2000002104,20,MAT-000333,48,83702.4
2000006795,30,MAT-000815,43,3547.93
2000003302,10,MAT-000921,50,70684.5
2000002421,10,MAT-000628,86,137113.24
2000002481,20,MAT-000242,83,68723.17
2000008062,40,MAT-000753,35,31483.9
2000007194,20,MAT-000278,43,47817.72
2000003672,10,MAT-000312,5,5143.65
2000009923,50,MAT-000459,19,37707.21
2000004079,20,MAT-000458,97,116258.38
2000000699,10,MAT-000212,83,119495.93
2000005776,30,MAT-000047,16,7500.16
2000006673,30,MAT-000826,96,168152.64
2000005936,30,MAT-000252,69,125097.69
2000006982,20,MAT-000505,19,14173.05
2000009378,10,MAT-000052,14,18191.88
2000004466,10,MAT-000974,43,45343.07
2000003264,50,MAT-000301,35,49970.9
2000003379,10,MAT-000208,45,14713.65
2000001227,10,MAT-000512,14,16947.56
2000006986,10,MAT-000771,16,17238.56
2000005178,10,MAT-000279,56,19140.8
2000000146,30,MAT-000856,14,15711.08
2000006415,40,MAT-000524,25,
2000001619,50,MAT-000345,52,102853.92
2000008845,20,MAT-000104,88,154000.0
2000003080,20,MAT-000994,8,2579.2
2000007712,10,MAT-000105,97,18850.98
2000003878,40,MAT-000912,68,38581.84
2000000132,10,MAT-000415,70,44821.7
2000009138,30,MAT-000979,50,8040.5
2000009967,20,MAT-000090,88,103555.76
2000004036,20,MAT-000052,58,53999.74
2000001250,30,MAT-000923,36,62573.4
2000000875,10,MAT-000672,71,78090.06
2000008527,30,MAT-000195,31,51359.56
2000003339,10,MAT-000800,23,32293.38
2000004893,10,MAT-000546,66,113896.86
2000003834,30,MAT-000263,4,7558.72
2000004622,20,MAT-000975,54,107814.78
2000008160,10,MAT-000931,30,56514.9
2000002787,30,MAT-000667,90,94623.3
2000002732,10,MAT-000055,44,79633.84
2000008557,50,MAT-000928,93,28169.7
2000004070,30,MAT-000450,29,5451.42
2000003328,20,MAT-000641,93,155531.34
2000000263,40,MAT-000006,61,65341.37
2000009467,20,MAT-000444,96,52375.68
2000000790,10,MAT-000484,79,70225.47
2000005181,30,MAT-000074,77,134859.34
2000003170,20,MAT-000920,98,89968.9
2000002126,30,MAT-000214,5,5120.6
2000000961,10,MAT-000078,85,159319.75
2000004741,10,MAT-000053,84,29699.04
2000008227,20,MAT-000188,73,54001.75
2000000418,10,MAT-000744,67,50625.2
2000007666,40,MAT-000245,98,167778.94
2000003411,30,MAT-000628,68,117952.8
2000005975,10,MAT-000494,58,
2000003605,10,MAT-000509,36,59467.68
2000006633,10,MAT-000074,71,141784.16
2000002962,40,MAT-000204,49,8055.6
2000002388,40,MAT-000784,20,7391.6
2000008046,10,MAT-000772,41,38176.74
2000006062,20,MAT-000047,17,13168.71
2000002575,10,MAT-000541,84,26859.0
2000004721,20,MAT-000014,88,96791.2
2000002824,20,MAT-000123,36,41433.84
2000007708,30,MAT-000053,29,38960.05
2000001376,10,MAT-000994,51,
2000006682,20,MAT-000799,88,3950.32
2000009323,10,MAT-000039,82,71363.78
2000002944,20,MAT-000594,61,101396.03
2000005314,20,MAT-000105,96,4353.6
2000004885,10,MAT-000593,57,31889.22
2000007721,20,MAT-000659,68,106218.04
2000009663,10,MAT-000059,99,188191.08
2000002495,10,MAT-000815,49,33469.45
2000009041,50,MAT-000393,52,
2000004650,10,MAT-000641,67,
2000001826,30,MAT-000900,10,808.0
2000009356,10,MAT-000168,4,189.04
2000008168,20,MAT-000065,26,41921.62
2000003516,30,MAT-000197,80,
2000002509,30,MAT-000189,41,26399.49
2000003966,10,MAT-000625,9,12632.22
2000008955,20,MAT-000569,24,37261.92
2000002039,30,MAT-000489,34,30002.96
2000000371,20,MAT-000864,8,4009.76
2000001101,10,MAT-000623,59,96074.42
2000001998,20,MAT-000537,3,5046.72
2000002135,20,MAT-000238,86,46750.46
2000002778,30,MAT-000773,99,83742.12
2000007630,20,MAT-000834,51,27707.79
2000003091,10,MAT-000625,92,14078.76
2000008166,10,MAT-000020,100,171950.0
2000004841,10,MAT-000004,21,
2000007799,20,MAT-000256,78,101893.74
2000009295,30,MAT-000015,44,62007.88
2000004218,40,MAT-000381,69,
2000008284,10,MAT-000491,95,27553.8
2000004556,50,MAT-000260,74,89602.9
2000006614,20,MAT-000466,41,47860.94
2000004139,10,MAT-000959,37,70142.38
2000004267,30,MAT-000572,6,2271.78
2000000127,30,MAT-000616,25,30787.0
2000009793,30,MAT-000474,7,10457.58
2000006515,30,MAT-000535,66,131098.44
2000006567,10,MAT-000029,14,15769.18
2000005813,10,MAT-000445,22,5767.52
2000003925,20,MAT-000196,15,14097.45
2000001977,30,MAT-000390,87,58627.56
2000008404,50,MAT-000580,22,20320.52
2000008959,20,MAT-000446,64,72696.32
2000005605,10,MAT-000801,48,65358.72
2000004962,20,MAT-000371,85,35569.1
2000001122,10,MAT-000889,43,47748.06
2000009367,30,MAT-000087,75,86124.75
2000006462,40,MAT-000745,50,83228.0
2000008699,10,MAT-000596,18,11590.02
2000003685,10,MAT-000317,95,122888.2
2000005250,10,MAT-000108,81,121806.99
2000006992,10,MAT-000536,51,33109.71
2000008539,40,MAT-000757,36,8828.28
2000009255,20,MAT-000118,53,17091.44
2000009234,20,MAT-000480,94,133541.1
2000006462,10,MAT-000672,78,20685.6
2000004071,40,MAT-000164,81,68506.56
2000003879,20,MAT-000957,10,3772.1
2000002701,20,MAT-000771,6,4250.34
2000006582,10,MAT-000262,55,54613.9
2000003280,20,MAT-000574,5,1577.45
2000000616,30,MAT-000439,34,22791.22
2000002072,50,MAT-000272,62,123035.9
2000002614,50,MAT-000547,80,78283.2
2000000614,10,MAT-000641,97,68571.24
2000005040,20,MAT-000940,12,20981.4
2000002633,40,MAT-000394,95,125456.05
2000007232,20,MAT-000055,23,34787.5
2000007323,10,MAT-000026,31,4702.7
2000003824,10,MAT-000523,68,85249.56
2000000743,50,MAT-000574,41,8452.15
2000000978,20,MAT-000614,39,
2000005709,30,MAT-000824,2,3466.16
2000009305,50,MAT-000040,42,73959.06
2000003142,10,MAT-000137,81,141111.72
2000005867,10,MAT-000225,75,53373.0
2000006510,50,MAT-000595,96,128856.96
2000006570,10,MAT-000486,5,6391.75
2000002383,20,MAT-000108,10,
2000002104,50,MAT-000233,98,15725.08
2000002706,30,MAT-000896,95,103533.85
2000005483,30,MAT-000116,100,39078.0
2000001636,40,MAT-000489,99,18451.62
2000002374,40,MAT-000733,70,21132.3
2000005520,30,MAT-000213,82,59500.84
2000009764,20,MAT-000963,94,82374.08
2000004994,20,MAT-000524,55,64389.05
2000007916,20,MAT-000166,80,47278.4
2000004316,30,MAT-000265,26,673.4
2000005971,10,MAT-000265,85,138268.65
2000005051,10,MAT-000968,48,70948.8
2000001744,30,MAT-000109,87,39803.37
2000000281,40,MAT-000412,85,88810.55
2000003115,10,MAT-000442,49,82559.61
2000008282,10,MAT-000394,87,47241.87
2000009451,20,MAT-000006,86,62648.42
2000004863,20,MAT-000658,58,16500.42
2000005856,30,MAT-000567,28,18105.36
2000005340,30,MAT-000326,74,41673.1
2000002171,10,MAT-000878,43,20105.51
2000005154,20,MAT-000644,94,135479.38
2000006605,20,MAT-000679,54,61950.42
2000007329,10,MAT-000508,67,47290.61
2000007050,20,MAT-000994,88,155466.08
2000002419,10,MAT-000532,27,5667.3
2000003156,10,MAT-000028,93,37741.26
2000004855,20,MAT-000518,73,70340.61
2000008942,20,MAT-000761,28,7998.48
2000003905,40,MAT-000904,58,39640.68
2000000552,30,MAT-000705,33,5206.08
2000002895,40,MAT-000922,90,172879.2
2000009904,20,MAT-000676,12,5717.04
2000005085,10,MAT-000455,27,26468.1
2000008633,10,MAT-000165,84,88049.64
2000000136,40,MAT-000068,87,32013.39
2000009816,10,MAT-000343,85,44271.4
2000000238,20,MAT-000470,25,5499.25
2000001613,10,MAT-000368,21,25448.01
2000004991,30,MAT-000083,58,26282.7
2000001995,10,MAT-000404,14,26947.76
2000000306,30,MAT-000965,97,28647.98
2000002279,40,MAT-000595,76,116996.68
2000002183,10,MAT-000290,96,144981.12
2000005609,40,MAT-000485,21,24060.96
2000006702,40,MAT-000572,63,98993.16
2000007960,10,MAT-000194,88,127512.88
2000000782,10,MAT-000342,4,4344.04
2000001079,50,MAT-000993,35,21294.0
2000000064,10,MAT-000368,33,
2000002039,10,MAT-000269,93,114836.4
2000004786,20,MAT-000830,13,6416.54
2000000298,10,MAT-000546,3,1977.21
2000001579,10,MAT-000886,54,6977.88
2000006453,10,MAT-000935,23,21567.33
2000003935,20,MAT-000528,69,56079.75
2000004324,40,MAT-000037,48,60624.0
2000004563,20,MAT-000886,95,83134.5
2000006224,20,MAT-000773,95,32931.75
2000000648,40,MAT-000477,56,53278.96
2000008264,20,MAT-000670,32,63519.04
2000000988,20,MAT-000753,86,42589.78
2000007142,20,MAT-000524,60,
2000000814,20,MAT-000305,83,99470.52
2000005252,20,MAT-000074,26,3764.02
2000007735,30,MAT-000317,57,26943.9
2000009091,20,MAT-000840,91,155424.36
2000004397,20,MAT-000457,50,60366.5
2000001414,30,MAT-000842,76,92366.6
2000004567,40,MAT-000705,52,76930.36
2000003539,40,MAT-000818,69,85960.2
2000007053,50,MAT-000386,39,21150.48
2000006784,10,MAT-000725,37,51797.04
2000003866,10,MAT-000707,98,14559.86
2000003073,10,MAT-000323,10,7721.0
2000008853,10,MAT-000198,3,3180.39
2000000284,30,MAT-000910,31,14573.1
2000006514,20,MAT-000412,43,47272.91
2000002728,10,MAT-000187,7,3944.5
2000005216,30,MAT-000583,18,21249.36
2000006358,10,MAT-000233,92,78197.24
2000003873,10,MAT-000196,10,17582.6
2000002389,10,MAT-000818,42,58128.42
2000000284,20,MAT-000469,34,26451.66
2000006739,50,MAT-000084,52,81628.04
2000006906,20,MAT-000725,6,8131.98
2000008227,30,MAT-000416,63,111065.85
2000005058,30,MAT-000330,86,
2000002784,30,MAT-000496,39,32795.1
2000007552,10,MAT-000432,15,22766.85
2000005338,20,MAT-000371,6,
2000009622,10,MAT-000430,64,127920.0
2000003120,30,MAT-000196,11,19618.06
2000006811,40,MAT-000691,54,21840.3
2000006654,10,MAT-000496,12,11381.28
2000001668,10,MAT-000281,2,515.94
2000009139,40,MAT-000315,70,30263.1
2000001683,40,MAT-000842,96,46774.08
2000002151,20,MAT-000162,69,
2000000854,10,MAT-000618,62,23311.38
2000007537,20,MAT-000264,17,8444.41
2000006834,30,MAT-000249,39,35042.67
2000008817,20,MAT-000965,59,98167.15
2000005272,40,MAT-000471,57,40763.55
2000007651,20,MAT-000506,48,53999.52
2000005197,30,MAT-000554,20,
2000005739,20,MAT-000142,11,
2000007807,30,MAT-000032,32,17696.64
2000000346,40,MAT-000844,63,8422.47
2000004235,40,MAT-000661,88,51896.24
2000004793,50,MAT-000766,52,
2000005993,10,MAT-000087,38,38557.84
2000009942,10,MAT-000602,88,103742.32
2000005296,20,MAT-000163,6,4904.16
2000007538,10,MAT-000401,4,7748.12
2000009108,10,MAT-000445,15,6223.2
2000002127,30,MAT-000847,55,74550.85
2000002921,50,MAT-000196,69,78537.18
2000009777,50,MAT-000754,90,
2000007931,10,MAT-000884,82,95245.46
2000004954,20,MAT-000964,3,3171.51
2000001059,50,MAT-000525,77,46847.57
2000005758,10,MAT-000669,32,30981.76
2000000263,10,MAT-000959,67,38313.28
2000004864,10,MAT-000995,30,36501.3
2000005089,20,MAT-000228,59,105044.78
2000009623,10,MAT-000422,60,22915.2
2000002162,30,MAT-000573,24,11724.24
2000004124,30,MAT-000991,78,39542.88
2000006512,10,MAT-000593,67,50038.95
2000005629,20,MAT-000666,30,12309.3
2000003040,40,MAT-000493,11,5622.32
2000003081,10,MAT-000827,90,40276.8
2000000595,50,MAT-000931,26,25526.8
2000006653,10,MAT-000137,15,12469.8
2000002865,10,MAT-000609,93,65947.23
2000001607,10,MAT-000308,12,21020.16
2000006630,30,MAT-000354,67,105925.66
2000006110,30,MAT-000441,46,85353.92
2000000513,40,MAT-000247,99,178879.14
2000000934,10,MAT-000843,52,1892.8
2000001292,10,MAT-000422,86,35707.2
2000004331,20,MAT-000279,57,87745.23
2000004298,20,MAT-000660,78,94942.38
2000006012,20,MAT-000640,98,62002.64
2000007553,20,MAT-000667,45,78851.25
2000005362,20,MAT-000635,93,79993.02
2000008389,20,MAT-000225,71,10644.32
2000005331,30,MAT-000097,53,7194.75
2000007523,40,MAT-000876,85,120099.05
2000006549,20,MAT-000075,82,69636.04
2000001801,10,MAT-000969,14,-7400.82
2000001961,40,MAT-000561,39,
2000004423,20,MAT-000858,2,820.24
2000003833,30,MAT-000666,81,112276.53
2000003544,20,MAT-000511,39,54315.69
2000003834,40,MAT-000147,20,17931.8
2000007203,40,MAT-000143,46,31818.2
2000003383,40,MAT-000420,25,18937.5
2000000472,30,MAT-000214,9,8590.14
2000000945,20,MAT-000359,29,
2000003693,50,MAT-000704,77,105028.0
2000008059,10,MAT-000796,17,19639.76
2000000727,30,MAT-000302,97,20340.9
2000001820,20,MAT-000833,46,-67330.2
2000003005,10,MAT-000803,93,33692.04
2000001256,10,MAT-000384,89,135680.5
2000001585,10,MAT-000453,31,46549.91
2000000802,20,MAT-000569,26,15385.24
2000000331,20,MAT-000709,45,13811.4
2000005886,20,MAT-000005,90,103338.0
2000007707,40,MAT-000783,68,65008.0
2000002702,20,MAT-000641,14,-24708.32
2000005717,50,MAT-000978,21,9419.97
2000004853,20,MAT-000026,82,31804.52
2000009556,10,MAT-000019,64,112033.28
2000000331,30,MAT-000673,76,15073.08
2000002852,10,MAT-000133,83,15371.6
2000007044,10,MAT-000084,86,9767.02
2000004186,10,MAT-000839,22,25551.68
2000007769,10,MAT-000139,40,72892.4
2000006239,20,MAT-000454,59,110290.47
2000001378,30,MAT-000948,89,131301.7
2000004639,20,MAT-000138,26,31689.06
2000003019,10,MAT-000135,86,87363.1
2000007605,30,MAT-000821,95,132885.05
2000005254,20,MAT-000127,35,43728.65
2000001079,30,MAT-000912,65,92032.85
2000006162,20,MAT-000066,90,176318.1
2000001552,10,MAT-000480,17,22456.15
2000002597,10,MAT-000409,66,41378.7
2000005352,20,MAT-000384,63,119887.74
2000008228,40,MAT-000103,30,25482.0
2000006092,50,MAT-000730,35,38336.55
2000005501,10,MAT-000421,98,162155.7
2000009273,50,MAT-000966,58,-101829.44
2000001765,20,MAT-000207,14,6900.88
2000001559,10,MAT-000279,33,16118.52
2000006369,10,MAT-000797,10,2649.1
2000006143,10,MAT-000164,4,7552.52
2000003109,10,MAT-000106,37,22265.12
2000002293,10,MAT-000206,7,11223.24
2000009471,30,MAT-000488,12,4876.8
2000002035,10,MAT-000517,82,28090.74
2000006062,40,MAT-000680,18,27237.78
2000005651,20,MAT-000196,62,15659.96
2000006725,40,MAT-000784,11,20779.99
2000005908,20,MAT-000189,12,15833.88
2000002304,50,MAT-000976,38,7669.54
2000003906,20,MAT-000256,83,66048.08
2000005987,20,MAT-000489,64,59857.92
2000002834,20,MAT-000311,48,82507.68
2000003764,20,MAT-000292,62,107617.12
2000003146,50,MAT-000995,31,55577.11
2000009629,30,MAT-000714,84,119460.6
2000005103,10,MAT-000115,45,21357.45
2000009827,20,MAT-000345,1,740.36
2000006035,20,MAT-000035,6,10689.48
2000005214,30,MAT-000359,3,4225.8
2000007355,40,MAT-000949,21,14532.42
2000009300,40,MAT-000681,24,32900.16
2000006236,10,MAT-000546,87,77149.86
2000002331,30,MAT-000936,6,1702.14
2000006644,30,MAT-000326,26,26614.38
2000009017,40,MAT-000345,90,32353.2
2000004823,10,MAT-000102,33,20098.98
2000007516,20,MAT-000688,16,15799.04
2000001054,40,MAT-000038,28,20098.96
2000000688,40,MAT-000588,64,123832.32
2000003247,10,MAT-000947,92,12636.2
2000005860,20,MAT-000421,93,26869.56
2000006019,20,MAT-000332,23,41853.79
2000000787,10,MAT-000992,49,5678.12
2000006306,20,MAT-000020,32,27062.4
2000009239,30,MAT-000202,80,22294.4
2000002071,20,MAT-000886,99,66092.4
2000007535,40,MAT-000845,80,157308.0
2000007759,20,MAT-000851,47,46913.52
2000004021,10,MAT-000413,84,142677.36
2000009700,20,MAT-000416,95,90327.9
2000006023,10,MAT-000789,67,83668.26
2000001335,30,MAT-000007,39,14443.65
2000008102,20,MAT-000848,53,88860.33
2000008655,10,MAT-000347,77,81296.6
2000009885,10,MAT-000750,100,30178.0
2000005298,40,MAT-000546,91,112897.33
2000002608,10,MAT-000185,88,115258.88
2000003450,10,MAT-000452,77,
2000000194,30,MAT-000685,87,140382.33
2000001176,40,MAT-000688,53,23912.01
2000001380,20,MAT-000024,10,19337.3
2000004425,10,MAT-000347,87,7073.97
